Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,Age_Group
2014-08-27 12:35:23,32,Male,United States,CA,No,No,No,Rarely,1-5,Yes,Yes,No,Yes,No,No,Don't Know,very difficult,Don't Know,No,Yes,some,No,Yes,Don't Know,No,26-35
2014-08-27 12:36:03,27,Male,United States,NE,No,No,No,Never,26-100,No,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,No,Yes,Yes,Don't Know,Don't Know,Don't Know,No,26-35
2014-08-27 12:36:18,38,Male,Costa Rica,Not Applicable,No,No,No,Not applicable,26-100,Yes,Yes,No,Yes,No,No,Yes,somewhat easy,No,No,Yes,Yes,Don't Know,Yes,No,No,36-45
2014-08-27 12:36:53,24,Male,Canada,Not Applicable,No,No,Yes,Never,26-100,No,Yes,Don't Know,No,No,No,Don't Know,Don't Know,No,No,some,Yes,Don't Know,Yes,Don't Know,No,18-25
2014-08-27 12:37:09,39,Male,United Kingdom,Not Applicable,No,No,No,Never,26-100,No,No,No,No,No,No,Don't Know,Don't Know,Yes,Don't Know,No,No,No,No,Don't Know,No,36-45
2014-08-27 12:37:26,28,Male,United Kingdom,Not Applicable,No,No,No,Never,6-25,No,Yes,Don't Know,No,No,No,Yes,very easy,No,No,some,Yes,Don't Know,Don't Know,Yes,No,26-35
2014-08-27 12:37:31,39,Male,United States,IA,No,No,Yes,Often,More than 1000,No,Yes,Yes,Don't Know,No,No,Don't Know,somewhat easy,No,No,Yes,Yes,No,No,Don't Know,No,36-45
2014-08-27 12:37:50,29,Female,United States,MD,No,No,No,Not applicable,6-25,No,Yes,Don't Know,No,No,Don't Know,Don't Know,somewhat easy,Don't Know,No,some,No,No,No,Don't Know,No,26-35
2014-08-27 12:37:50,22,Male,Austria,Not Applicable,No,No,No,Not applicable,6-25,Yes,Yes,Don't Know,No,Don't Know,No,Don't Know,somewhat easy,No,No,some,some,No,No,Don't Know,No,18-25
2014-08-27 12:38:11,38,Male,United States,OR,No,Yes,Yes,Sometimes,,No,Yes,Don't Know,No,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,some,Yes,No,No,Don't Know,No,36-45
2014-08-27 12:38:18,37,Male,United Kingdom,Not Applicable,Yes,No,Yes,Sometimes,More than 1000,No,No,No,Yes,Yes,Yes,Yes,very difficult,Yes,Yes,some,No,No,Don't Know,Yes,No,36-45
2014-08-27 12:38:25,35,Male,United States,TX,No,No,No,Never,26-100,Yes,No,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Yes,No,some,No,No,Don't Know,Don't Know,No,36-45
2014-08-27 12:39:14,31,Male,United States,MN,No,No,No,Not applicable,More than 1000,Yes,No,Yes,No,Don't Know,Yes,Don't Know,Don't Know,No,No,some,Yes,No,No,Don't Know,No,26-35
2014-08-27 12:39:18,30,Female,United States,PA,No,Yes,No,Not applicable,More than 1000,Yes,Yes,Don't Know,Don't Know,No,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,some,some,No,Don't Know,Don't Know,No,26-35
2014-08-27 12:39:21,37,Male,United States,IN,No,Yes,Yes,Rarely,,No,No,Yes,Yes,Yes,Yes,Don't Know,somewhat easy,Don't Know,Don't Know,some,Yes,Don't Know,Don't Know,Don't Know,No,36-45
2014-08-27 12:39:48,24,Male,United Kingdom,Not Applicable,No,No,No,Never,6-25,No,Yes,No,No,No,No,Yes,Don't Know,Don't Know,Don't Know,No,some,No,No,Don't Know,No,18-25
2014-08-27 12:39:57,23,Male,United States,WV,No,No,No,Sometimes,6-25,No,No,No,No,No,No,No,somewhat easy,Yes,Yes,No,No,No,No,No,No,18-25
2014-08-27 12:40:03,30,Male,Ireland,Not Applicable,No,No,Yes,Rarely,,No,Yes,No,Yes,Yes,Yes,Don't Know,somewhat easy,Yes,No,some,No,No,No,No,Yes,26-35
2014-08-27 12:40:06,29,Female,United States,MI,No,No,No,Not applicable,,Yes,Yes,Don't Know,Don't Know,No,Don't Know,Don't Know,Don't Know,Don't Know,No,No,some,No,Don't Know,Don't Know,No,26-35
2014-08-27 12:40:36,19,Male,Canada,Not Applicable,Yes,Yes,No,Not applicable,1-5,Yes,Yes,Don't Know,Don't Know,No,Yes,Yes,somewhat easy,Don't Know,No,some,some,Don't Know,Don't Know,Don't Know,No,18-25
2014-08-27 12:40:53,32,Male,United States,CA,No,Yes,No,Never,26-100,No,Yes,Don't Know,Don't Know,No,No,Don't Know,very easy,No,No,some,some,No,Don't Know,No,No,26-35
2014-08-27 12:41:04,28,Male,Poland,Not Applicable,No,No,No,Rarely,6-25,Yes,Yes,No,No,No,No,Don't Know,Don't Know,No,No,Yes,Yes,Don't Know,Yes,Yes,No,26-35
2014-08-27 12:41:20,36,Male,United States,IL,No,No,No,Never,6-25,No,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,No,some,some,Don't Know,Don't Know,Don't Know,No,36-45
2014-08-27 12:41:59,37,Male,United Kingdom,Not Applicable,No,Yes,Yes,Rarely,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,somewhat difficult,Yes,Don't Know,some,No,No,Yes,No,Yes,36-45
2014-08-27 12:42:24,25,Male,United States,IL,No,Yes,Yes,Sometimes,26-100,No,No,Don't Know,No,No,Don't Know,Don't Know,somewhat difficult,Don't Know,No,some,some,No,Don't Know,No,No,26-35
2014-08-27 12:42:52,27,Male,United States,CA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't Know,No,No,Don't Know,Don't Know,Don't Know,No,No,No,some,No,Don't Know,Don't Know,No,26-35
2014-08-27 12:43:28,26,Male,United States,OK,No,No,No,Often,26-100,No,No,Don't Know,Don't Know,No,No,Don't Know,Don't Know,Yes,Don't Know,some,Yes,No,Don't Know,No,No,26-35
2014-08-27 12:43:28,27,Male,United States,UT,No,No,Yes,Rarely,26-100,Yes,Yes,No,Yes,No,No,Don't Know,somewhat difficult,Don't Know,No,some,Yes,No,No,Don't Know,Yes,26-35
2014-08-27 12:43:40,25,Male,United States,IL,No,Yes,Yes,Sometimes,26-100,No,Yes,Don't Know,Don't Know,No,No,Don't Know,very easy,Don't Know,No,some,No,No,No,Don't Know,Yes,26-35
2014-08-27 12:43:53,36,Male,United Kingdom,Not Applicable,No,No,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,somewhat easy,Don't Know,Don't Know,some,some,No,Don't Know,Don't Know,Yes,36-45
2014-08-27 12:44:51,25,Female,United States,NY,No,Yes,Yes,Sometimes,,No,Yes,Yes,No,No,No,Don't Know,Don't Know,Yes,Yes,some,some,No,No,Don't Know,No,26-35
2014-08-27 12:44:51,31,Male,United States,CA,No,No,No,Never,More than 1000,No,Yes,Yes,No,No,Yes,Don't Know,Don't Know,No,No,some,some,No,No,Don't Know,No,26-35
2014-08-27 12:45:44,26,Male,United States,MA,No,Yes,No,Rarely,6-25,No,Yes,Don't Know,No,No,No,Don't Know,Don't Know,Don't Know,No,some,Yes,No,No,Don't Know,No,26-35
2014-08-27 12:46:03,33,Female,United States,WA,Yes,Yes,Yes,Sometimes,1-5,No,Yes,No,Yes,Yes,Yes,Yes,very difficult,No,No,some,Yes,No,Yes,Yes,No,26-35
2014-08-27 12:47:25,27,Female,United Kingdom,Not Applicable,Yes,Yes,No,Not applicable,1-5,Yes,Yes,No,Yes,No,No,Yes,somewhat easy,No,No,Yes,Yes,No,Don't Know,Yes,No,26-35
2014-08-27 12:48:06,34,Male,United States,MN,No,No,No,Never,26-100,No,Yes,No,No,No,No,Don't Know,very easy,Don't Know,No,some,some,No,Don't Know,Don't Know,No,26-35
2014-08-27 12:48:29,42,Male,United States,CA,No,No,No,Not applicable,6-25,No,Yes,No,Yes,No,No,Don't Know,very difficult,Don't Know,No,Yes,Yes,No,Don't Know,No,No,36-45
2014-08-27 12:48:37,23,Male,Ireland,Not Applicable,Yes,Yes,No,Sometimes,1-5,No,Yes,No,No,No,No,Don't Know,very difficult,Yes,No,No,No,No,Don't Know,No,No,18-25
2014-08-27 12:48:39,24,Male,United Kingdom,Not Applicable,No,No,No,Rarely,,No,Yes,Don't Know,Don't Know,Yes,Don't Know,Don't Know,very easy,Don't Know,Don't Know,some,some,No,Don't Know,Don't Know,No,18-25
2014-08-27 12:48:40,26,Male,United Kingdom,Not Applicable,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Don't Know,Don't Know,Yes,somewhat easy,No,No,Yes,Yes,No,No,Don't Know,No,26-35
2014-08-27 12:48:51,31,Male,United Kingdom,Not Applicable,Yes,No,Yes,Often,6-25,No,Yes,Don't Know,No,No,No,Don't Know,Don't Know,Don't Know,No,some,Yes,No,Don't Know,Don't Know,No,26-35
2014-08-27 12:49:21,22,Male,India,Not Applicable,No,No,Yes,Never,More than 1000,No,Yes,Don't Know,Don't Know,No,No,Don't Know,very difficult,Yes,Don't Know,No,No,Don't Know,Don't Know,No,No,18-25
2014-08-27 12:49:27,23,Female,United States,NC,No,No,No,Not applicable,6-25,No,Yes,Don't Know,No,No,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,some,Yes,No,Don't Know,Yes,No,18-25
2014-08-27 12:49:30,34,Female,Canada,Not Applicable,No,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,No,Don't Know,somewhat easy,No,No,some,Yes,No,No,No,No,26-35
2014-08-27 12:49:39,31,Male,United States,MO,No,No,No,Never,26-100,No,Yes,Don't Know,Don't Know,No,Don't Know,Don't Know,Don't Know,Don't Know,No,No,some,No,Don't Know,Don't Know,No,26-35
2014-08-27 12:50:36,28,Male,United Kingdom,Not Applicable,No,No,No,Not applicable,,No,No,No,Don't Know,No,Yes,Yes,somewhat easy,No,No,some,some,Don't Know,Don't Know,Yes,No,26-35
2014-08-27 12:50:57,32,Female,United States,MA,No,No,Yes,Often,6-25,Yes,Yes,Yes,Don't Know,Don't Know,Don't Know,Yes,very easy,No,No,Yes,Yes,No,No,Yes,Yes,26-35
2014-08-27 12:51:25,45,Female,United States,CA,No,No,Yes,Sometimes,1-5,No,Yes,Yes,No,No,No,Yes,somewhat difficult,No,No,Yes,Yes,No,No,Yes,No,46-55
2014-08-27 12:51:36,33,Male,United States,TX,No,No,No,Not applicable,6-25,Yes,Yes,Don't Know,No,No,No,Don't Know,very easy,No,No,Yes,Yes,No,Don't Know,Don't Know,No,26-35
2014-08-27 12:51:42,29,Male,Mexico,Not Applicable,No,No,No,Never,6-25,Yes,Yes,No,No,No,No,No,Don't Know,Don't Know,Don't Know,No,Yes,Don't Know,Yes,No,No,26-35
2014-08-27 12:51:50,26,Female,India,Not Applicable,Yes,No,No,Sometimes,6-25,No,No,No,No,No,No,Don't Know,somewhat easy,Don't Know,Don't Know,some,some,No,No,Don't Know,No,26-35
2014-08-27 12:51:51,28,Female,United Kingdom,Not Applicable,No,No,No,Never,26-100,No,Yes,Don't Know,No,No,Don't Know,Yes,somewhat easy,No,No,Yes,Yes,Don't Know,Don't Know,Don't Know,No,26-35
2014-08-27 12:51:55,45,Male,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Yes,Yes,some,some,No,No,Don't Know,No,46-55
2014-08-27 12:52:08,43,Male,United States,WA,No,Yes,Yes,Often,More than 1000,Yes,Yes,Yes,Don't Know,No,Don't Know,Don't Know,very difficult,Yes,Don't Know,No,No,No,No,No,No,36-45
2014-08-27 12:52:46,37,Male,United States,MA,No,No,No,Not applicable,,Yes,Yes,Yes,No,No,No,Don't Know,Don't Know,Yes,No,some,No,Don't Know,Yes,No,No,36-45
2014-08-27 12:52:49,24,Male,United Kingdom,Not Applicable,No,No,No,Sometimes,6-25,No,Yes,Don't Know,No,No,Don't Know,Don't Know,somewhat easy,Don't Know,No,some,Yes,Don't Know,Yes,Yes,No,18-25
2014-08-27 12:53:00,26,Male,France,Not Applicable,No,No,No,Not applicable,6-25,Yes,Yes,No,Yes,No,No,Don't Know,somewhat easy,No,No,some,No,No,Don't Know,Yes,No,26-35
2014-08-27 12:53:05,23,Male,United Kingdom,Not Applicable,No,Yes,No,Not applicable,1-5,Yes,Yes,Don't Know,No,No,No,Don't Know,Don't Know,No,No,some,Yes,Don't Know,Yes,Don't Know,No,18-25
2014-08-27 12:53:13,35,Female,United States,CA,No,Yes,Yes,Never,More than 1000,No,Yes,Yes,Don't Know,Don't Know,No,Yes,somewhat easy,Don't Know,No,No,No,No,No,Don't Know,No,36-45
2014-08-27 12:53:15,38,Female,South Africa,Not Applicable,Yes,Yes,Yes,Often,1-5,Yes,Yes,No,Yes,No,No,Yes,somewhat easy,Don't Know,Don't Know,some,some,No,Don't Know,Don't Know,Yes,36-45
2014-08-27 12:53:40,28,Male,United States,MI,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,No,No,No,Don't Know,somewhat easy,Don't Know,Don't Know,some,No,No,Don't Know,No,No,26-35
2014-08-27 12:54:11,28,Male,Russia,Not Applicable,No,No,No,Sometimes,26-100,No,Yes,No,No,No,No,Don't Know,Don't Know,Yes,Don't Know,No,No,No,Don't Know,Don't Know,No,26-35
2014-08-27 12:54:11,35,Male,United States,CA,No,No,Yes,Rarely,6-25,No,Yes,No,No,No,No,Yes,Don't Know,No,No,some,Yes,No,No,Don't Know,No,36-45
2014-08-27 12:54:30,32,Female,Germany,Not Applicable,No,No,No,Sometimes,,No,Yes,No,No,No,No,Don't Know,very difficult,Yes,Yes,some,No,No,No,No,Yes,26-35
2014-08-27 12:54:47,31,Other/Unknown,Italy,Not Applicable,Yes,Yes,No,Never,6-25,No,Yes,No,No,No,No,Don't Know,somewhat easy,Don't Know,Don't Know,some,some,No,Don't Know,Don't Know,No,26-35
2014-08-27 12:55:01,35,Female,United States,NY,No,No,No,Never,,Yes,Yes,Don't Know,Don't Know,No,No,Don't Know,Don't Know,Don't Know,Don't Know,some,No,No,No,Don't Know,No,36-45
2014-08-27 12:55:38,26,Male,United States,CA,No,No,No,Rarely,More than 1000,No,Yes,Yes,No,No,No,Yes,somewhat easy,No,No,some,Yes,No,Don't Know,No,No,26-35
2014-08-27 12:56:13,27,Male,United States,TN,No,Yes,No,Not applicable,6-25,Yes,Yes,Yes,Yes,No,No,Don't Know,somewhat easy,Don't Know,Don't Know,some,some,No,Don't Know,Yes,No,26-35
2014-08-27 12:56:56,28,Male,United Kingdom,Not Applicable,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't Know,No,No,No,Don't Know,Don't Know,Don't Know,Don't Know,some,No,No,Don't Know,Don't Know,No,26-35
2014-08-27 12:57:38,27,Female,United States,OR,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,No,No,No,Don't Know,very easy,No,No,some,some,No,No,Yes,No,26-35
2014-08-27 12:57:52,34,Female,United States,MN,No,No,Yes,Sometimes,,No,No,Yes,Yes,Yes,Yes,Yes,somewhat easy,Don't Know,No,some,Yes,No,No,Yes,No,26-35
2014-08-27 12:58:10,41,Male,United States,FL,No,No,Yes,Often,6-25,Yes,Yes,No,Don't Know,No,No,Don't Know,very difficult,Don't Know,Don't Know,some,some,Don't Know,Don't Know,Don't Know,No,36-45
2014-08-27 12:58:42,37,Male,Ireland,Not Applicable,No,No,No,Sometimes,1-5,No,Yes,No,Yes,No,No,Don't Know,very difficult,Yes,No,No,No,No,Yes,Don't Know,No,36-45
2014-08-27 13:00:38,34,Male,Austria,Not Applicable,No,Yes,No,Not applicable,,Yes,Yes,Don't Know,No,Don't Know,Don't Know,Don't Know,very easy,No,No,Yes,Yes,No,No,Yes,No,26-35
2014-08-27 13:02:14,32,Male,United Kingdom,Not Applicable,No,Yes,Yes,Sometimes,,Yes,Yes,Don't Know,Don't Know,No,No,Don't Know,somewhat difficult,Yes,Don't Know,No,No,No,No,No,Yes,26-35
2014-08-27 13:03:05,21,Male,Canada,Not Applicable,No,No,Yes,Sometimes,6-25,Yes,Yes,No,Yes,No,No,Don't Know,somewhat difficult,No,No,some,some,Don't Know,Don't Know,Yes,No,18-25
2014-08-27 13:04:18,30,Male,United States,MA,No,No,Yes,Often,26-100,No,Yes,No,Yes,No,No,Yes,somewhat easy,Don't Know,No,Yes,Yes,No,Don't Know,Don't Know,No,26-35
2014-08-27 13:04:45,24,Male,United States,KS,No,No,No,Never,26-100,No,Yes,Don't Know,Don't Know,No,Don't Know,Don't Know,Don't Know,No,No,some,Yes,No,No,Don't Know,No,18-25
2014-08-27 13:05:45,26,Male,Bulgaria,Not Applicable,No,No,No,Not applicable,,No,Yes,No,No,No,No,No,very easy,Yes,Don't Know,No,No,No,Don't Know,Don't Know,No,26-35
2014-08-27 13:06:00,40,Female,United States,DC,No,No,No,Not applicable,26-100,No,Yes,Yes,Yes,Yes,Yes,Yes,somewhat easy,No,No,some,Yes,No,No,Yes,No,36-45
2014-08-27 13:06:12,37,Male,United Kingdom,Not Applicable,No,Yes,No,Sometimes,26-100,No,No,No,No,No,No,Don't Know,Don't Know,Yes,Don't Know,some,Yes,No,Don't Know,Don't Know,No,36-45
2014-08-27 13:07:24,26,Male,United Kingdom,Not Applicable,Yes,No,Yes,Often,1-5,Yes,Yes,No,No,No,No,Don't Know,Don't Know,Yes,No,No,No,No,Don't Know,Don't Know,No,26-35
2014-08-27 13:07:40,32,Female,United States,TX,No,Yes,Yes,Sometimes,6-25,No,Yes,Don't Know,No,No,No,No,Don't Know,Yes,Don't Know,some,some,No,Don't Know,No,Yes,26-35
2014-08-27 13:07:42,32,Female,United States,MA,No,No,Yes,Sometimes,,No,No,Yes,Yes,Don't Know,Don't Know,Yes,very easy,No,No,Yes,Yes,No,Yes,Yes,No,26-35
2014-08-27 13:07:46,27,Female,United States,MI,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,No,Don't Know,Don't Know,Don't Know,very difficult,No,No,some,No,No,No,Don't Know,No,26-35
2014-08-27 13:08:17,30,Male,Germany,Not Applicable,Yes,No,Yes,Often,6-25,Yes,Yes,Yes,Yes,No,No,Yes,very difficult,No,No,some,Yes,Don't Know,Yes,Yes,No,26-35
2014-08-27 13:09:24,31,Male,Canada,Not Applicable,Yes,No,No,Not applicable,6-25,No,Yes,Yes,Yes,No,Don't Know,Yes,very easy,No,No,some,some,No,No,Yes,No,26-35
2014-08-27 13:09:37,29,Female,United States,NY,No,No,Yes,Never,,No,No,Yes,No,No,Don't Know,Don't Know,somewhat difficult,Don't Know,No,some,No,No,No,Don't Know,No,26-35
2014-08-27 13:09:39,41,Male,United States,VA,No,No,No,Not applicable,26-100,No,Yes,Yes,Don't Know,No,No,Don't Know,very easy,Yes,No,No,some,No,No,Don't Know,No,36-45
2014-08-27 13:12:31,34,Female,United States,WA,No,No,No,Not applicable,6-25,No,Yes,Yes,No,No,No,Don't Know,somewhat easy,No,No,Yes,Yes,Don't Know,Don't Know,Yes,No,26-35
2014-08-27 13:12:43,33,Male,United Kingdom,Not Applicable,No,No,No,Not applicable,26-100,No,Yes,Don't Know,No,No,No,Don't Know,Don't Know,No,No,Yes,Yes,Yes,Yes,Don't Know,No,26-35
2014-08-27 13:14:53,28,Male,United States,PA,No,No,No,Rarely,6-25,No,Yes,Don't Know,No,No,No,Don't Know,Don't Know,No,No,some,some,No,Don't Know,Don't Know,No,26-35
2014-08-27 13:15:19,28,Male,United States,MI,No,No,Yes,Sometimes,More than 1000,No,Yes,No,Yes,No,No,Yes,very difficult,Yes,No,No,some,No,No,No,No,26-35
2014-08-27 13:15:25,23,Male,United States,PA,No,No,No,Never,26-100,No,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,No,No,Yes,No,Yes,Yes,No,18-25
2014-08-27 13:18:18,24,Male,United States,OR,No,No,No,Not applicable,1-5,No,Yes,Don't Know,No,Don't Know,No,Yes,very easy,No,No,Yes,Yes,Don't Know,Yes,Yes,No,18-25
2014-08-27 13:18:44,32,Male,United States,WA,No,No,No,Rarely,1-5,Yes,Yes,No,Yes,No,No,Don't Know,very difficult,No,No,some,Yes,No,Don't Know,Yes,No,26-35
2014-08-27 13:19:40,34,Male,Australia,Not Applicable,Yes,No,No,Sometimes,1-5,Yes,Yes,Don't Know,Don't Know,Yes,Yes,Don't Know,somewhat difficult,Yes,Yes,No,No,No,Don't Know,Yes,No,26-35
2014-08-27 13:21:00,24,Male,United States,PA,No,No,No,Never,6-25,No,Yes,Yes,Don't Know,No,Don't Know,Don't Know,very easy,Don't Know,No,some,No,Don't Know,Don't Know,Yes,No,18-25
2014-08-27 13:22:42,26,Male,United Kingdom,Not Applicable,Yes,No,Yes,Sometimes,1-5,No,Yes,No,Yes,No,No,Don't Know,Don't Know,Don't Know,No,some,some,No,Don't Know,Yes,No,26-35
2014-08-27 13:22:49,36,Male,United States,OH,No,No,Yes,Sometimes,26-100,No,Yes,Yes,No,No,Yes,Don't Know,Don't Know,Don't Know,No,some,some,No,Don't Know,Don't Know,Yes,36-45
2014-08-27 13:23:38,41,Male,United States,TX,No,No,Yes,Rarely,,Yes,Yes,Yes,Yes,No,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,some,No,Don't Know,Don't Know,No,No,36-45
2014-08-27 13:24:34,38,Male,United Kingdom,Not Applicable,No,No,Yes,Sometimes,More than 1000,No,No,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,very difficult,Yes,No,No,No,No,Don't Know,No,No,36-45
2014-08-27 13:24:57,38,Male,United States,NH,No,No,No,Sometimes,26-100,Yes,Yes,Don't Know,Don't Know,No,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,some,Yes,No,Don't Know,No,No,36-45
2014-08-27 13:26:35,30,Male,Netherlands,Not Applicable,No,No,No,Not applicable,26-100,No,Yes,Don't Know,No,Don't Know,Don't Know,Yes,somewhat easy,No,No,some,some,No,No,Yes,No,26-35
2014-08-27 13:26:54,25,Male,United Kingdom,Not Applicable,No,No,No,Never,26-100,No,Yes,No,No,No,No,Don't Know,somewhat difficult,Yes,Don't Know,No,No,No,Don't Know,No,No,26-35
2014-08-27 13:27:18,37,Male,Canada,Not Applicable,No,Yes,Yes,Often,26-100,No,Yes,Yes,Yes,No,Don't Know,Don't Know,Don't Know,Don't Know,No,some,some,No,Yes,Don't Know,No,36-45
2014-08-27 13:29:45,34,Male,United Kingdom,Not Applicable,No,Yes,No,Not applicable,6-25,No,Yes,No,No,No,No,Yes,somewhat difficult,No,No,some,Yes,No,Yes,No,Yes,26-35
2014-08-27 13:29:57,37,Female,United States,NC,No,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,somewhat easy,No,No,some,some,No,Don't Know,Yes,No,36-45
2014-08-27 13:31:03,28,Female,Canada,Not Applicable,No,Yes,Yes,Sometimes,6-25,No,No,Yes,Yes,Yes,Yes,Yes,Don't Know,No,No,some,Yes,No,No,No,Yes,26-35
2014-08-27 13:31:35,22,Male,Sweden,Not Applicable,No,No,No,Not applicable,6-25,No,Yes,Don't Know,No,No,No,Don't Know,Don't Know,No,No,some,Yes,Don't Know,Don't Know,No,No,18-25
2014-08-27 13:32:31,34,Male,United States,FL,No,Yes,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Don't Know,somewhat difficult,Don't Know,No,some,some,No,Don't Know,No,Yes,26-35
2014-08-27 13:32:48,33,Male,United States,CA,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,Yes,Yes,Yes,somewhat easy,No,No,some,Yes,No,No,Don't Know,No,26-35
2014-08-27 13:33:32,25,Male,South Africa,Not Applicable,No,No,No,Not applicable,6-25,No,Yes,No,No,No,No,Yes,somewhat difficult,Don't Know,No,some,Yes,No,Yes,No,No,26-35
2014-08-27 13:34:03,27,Male,United States,GA,No,No,No,Never,More than 1000,Yes,Yes,Yes,Yes,Don't Know,Don't Know,Yes,somewhat easy,No,No,some,Yes,Don't Know,Don't Know,Yes,No,26-35
2014-08-27 13:35:23,40,Male,United States,OH,No,No,Yes,Sometimes,More than 1000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Don't Know,Yes,Don't Know,No,No,No,Don't Know,No,Yes,36-45
2014-08-27 13:35:40,21,Male,United States,KY,No,No,Yes,Often,6-25,No,No,Don't Know,No,No,Don't Know,Don't Know,Don't Know,Don't Know,No,No,No,No,Don't Know,Don't Know,No,18-25
2014-08-27 13:37:18,29,Male,United Kingdom,Not Applicable,No,No,No,Not applicable,6-25,No,No,No,No,No,No,Yes,very easy,No,No,Yes,Yes,Don't Know,Yes,Yes,No,26-35
2014-08-27 13:37:47,32,Male,United States,NC,No,Yes,Yes,Sometimes,1-5,Yes,Yes,No,No,No,No,Don't Know,Don't Know,Don't Know,No,Yes,Yes,No,Yes,Don't Know,No,26-35
2014-08-27 13:38:17,29,Female,United States,NY,No,Yes,Yes,Rarely,,Yes,No,Yes,Yes,Yes,Don't Know,Yes,Don't Know,Don't Know,No,some,No,Don't Know,Yes,Don't Know,No,26-35
2014-08-27 13:39:00,23,Male,United States,AL,No,Yes,Yes,Sometimes,26-100,Yes,No,Don't Know,No,No,Don't Know,Yes,somewhat easy,Don't Know,No,some,some,No,Yes,Yes,No,18-25
2014-08-27 13:40:58,28,Male,United States,GA,No,Yes,No,Not applicable,,No,Yes,Yes,No,No,Don't Know,Yes,somewhat easy,No,No,some,Yes,No,Don't Know,Yes,Yes,26-35
2014-08-27 13:42:38,31,Male,United States,CA,No,Yes,Yes,Rarely,,Yes,Yes,Yes,Yes,Yes,Don't Know,Yes,very easy,No,No,some,Yes,No,Don't Know,Yes,No,26-35
2014-08-27 13:44:05,27,Male,United Kingdom,Not Applicable,No,No,No,Not applicable,,No,No,Don't Know,Don't Know,Don't Know,Don't Know,No,very easy,Don't Know,Don't Know,Yes,Yes,No,No,Don't Know,No,26-35
2014-08-27 13:44:47,24,Male,United States,VA,No,No,No,Sometimes,6-25,No,Yes,Don't Know,No,Don't Know,Don't Know,Don't Know,Don't Know,No,No,Yes,Yes,Don't Know,Don't Know,Don't Know,No,18-25
2014-08-27 13:46:03,29,Male,Canada,Not Applicable,No,No,No,Often,6-25,No,Yes,No,No,No,No,Don't Know,somewhat difficult,Yes,No,No,No,No,Don't Know,Don't Know,No,26-35
2014-08-27 13:47:05,23,Female,United Kingdom,Not Applicable,No,No,Yes,Sometimes,6-25,No,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,some,some,No,Don't Know,Yes,No,18-25
2014-08-27 13:47:27,42,Male,United States,WA,No,No,No,Never,6-25,Yes,Yes,No,Yes,No,Yes,Don't Know,somewhat easy,No,No,some,Yes,No,No,Yes,No,36-45
2014-08-27 13:48:01,24,Male,United Kingdom,Not Applicable,No,No,No,Not applicable,1-5,No,Yes,No,No,No,No,Don't Know,Don't Know,Yes,No,some,some,No,Yes,No,No,18-25
2014-08-27 13:49:15,25,Male,Australia,Not Applicable,No,Yes,Yes,Often,6-25,No,Yes,No,Yes,No,No,No,very difficult,Yes,Don't Know,No,No,No,Yes,No,Yes,26-35
2014-08-27 13:49:32,27,Female,United States,TX,No,No,Yes,Rarely,6-25,No,Yes,Yes,No,No,No,Yes,Don't Know,Don't Know,Don't Know,Yes,No,No,Don't Know,Don't Know,No,26-35
